Foreign,English,seen,correct,wrong,known
هَدى، يَهدي، الهَدْي , to lead,0,0,0,0
طَيْف، أطياف , spectrum (light),0,0,0,0
مُفاد , meaning,0,0,0,0
مُفادُهُ/ها , to the effect that,0,0,0,0
خالِق , creator,0,0,0,0
لَحْن , melody,0,0,0,0
مُريح , comfortable,0,0,0,0
خام , raw,0,0,0,0
مُؤَدٍّ/المُؤَدّي , leading إلى to,0,0,0,0
شَمعة، شُموع , candle ,0,0,0,0
تَشَكَّلَ , to be formed,0,0,0,0
مِراج , mixture,0,0,0,0
إسعاف , first aid,0,0,0,0
سَيّارة إسعاف , ambulance ,0,0,0,0
رَقَميّ , numerical,0,0,0,0
هيه , uh-huh,0,0,0,0
شَقيقة , sister ,0,0,0,0
دِفء , heat,0,0,0,0
يونانيّ , Greek,0,0,0,0
ثَبات , proof,0,0,0,0
تَزوير , forgery,0,0,0,0
عِبْريّ , Hebrew,0,0,0,0
العِبريّة , Hebrew (language),0,0,0,0
الدَّوْلة العِبريّة , the Jewish state (Israel),0,0,0,0
صِغَر , smallness,0,0,0,0
نَفَق، أنفاق , tunnel,0,0,0,0
مُتَّفَق عَلَيْهِ/ها , agreed upon,0,0,0,0
قَدوة , example,0,0,0,0
موديل ات , model,0,0,0,0
وَطأة , pressure,0,0,0,0
جَهَنَّم , hell,0,0,0,0
خَتَمَ، يَختِمُ، الخَتْم , to complete,0,0,0,0
مُستَفيد , benefiting,0,0,0,0
وَباء , epidemic,0,0,0,0
اِرتِقاء , rise,0,0,0,0
اِتِّباع , pursuing,0,0,0,0
سُكون , tranquility,0,0,0,0
شَنّ , waging,0,0,0,0
تَثبيت , confirmation,0,0,0,0
زَرْع , planting (seed),0,0,0,0
قَلعة , stronghold,0,0,0,0
جاهِد , strenuous,0,0,0,0
مَتْن , deck (ship),0,0,0,0
على مَتْن , on board (ship,0,0,0,0
مُتَحَرِّك , moving,0,0,0,0
مُقَوِّم ات , component,0,0,0,0
وَهميّ , imagined,0,0,0,0
مُعلِن , announcer,0,0,0,0
دونَما , without any,0,0,0,0
عَدوى , infection,0,0,0,0
مُبالَغة , exaggeration ,0,0,0,0
عاقِبة، عَواقِب , consequence,0,0,0,0
بَياض , white,0,0,0,0
ضَمِنَ، يَضمَنُ، الضَّمان , to guarantee,0,0,0,0
مُنتَهىً , (noun) utmost,0,0,0,0
حُمّى , fever,0,0,0,0
مَرّ , (noun) passing,0,0,0,0
قاوَمَ , to resist,0,0,0,0
اِئْتِلاف , coalition,0,0,0,0
مارّ، مارّة , pedestrian,0,0,0,0
كيميائيّ , chemical,0,0,0,0
حَداثة , modernity,0,0,0,0
إيدز , AIDS ,0,0,0,0
ناخِب , voter,0,0,0,0
اِستِناد , dependance ,0,0,0,0
اِستِناداً على , on the basis of,0,0,0,0
مُجمَل , total,0,0,0,0
اِحتِفاظ , safeguarding,0,0,0,0
عارٍ/عاري , naked,0,0,0,0
سَيْل , streaming,0,0,0,0
مَفقود , lost,0,0,0,0
تَفاؤُل , optimism ,0,0,0,0
ذَريّ , atomic,0,0,0,0
بَرازيليّ , Brazilian,0,0,0,0
عَتيق , old,0,0,0,0
مُفرَدة ات , word,0,0,0,0
مُفرَدات , vocabulary,0,0,0,0
كوريّ , Korean,0,0,0,0
تَعميم , making general or public (education,0,0,0,0
شائِعة ات , rumor ,0,0,0,0
طاقِم , crew,0,0,0,0
ثابِتة، ثَوابِت , principle,0,0,0,0
ثَوابِت , established norms,0,0,0,0
تَشاوُر , deliberation,0,0,0,0
عَقَليّة , mentality,0,0,0,0
صَرخة , shout,0,0,0,0
وافِد , arriving,0,0,0,0
لَبِثَ، يَليَثُ، اللَّبث , to stay,0,0,0,0
ما لَبِثَ أنْ/لم يَلبَثْ أنْ , it wasn’t long before ,0,0,0,0
سَراب , mirage,0,0,0,0
لاتينيّ , Latin,0,0,0,0
شَقّ , splitting,0,0,0,0
مُسانَدة , support,0,0,0,0
شُكَّريّ , diabetes ,0,0,0,0
عُقدة، عُقَد , complex (emotion,0,0,0,0
مُفَخَّخ , booby-trapped ,0,0,0,0
سَيّارة مُفَخَّخة , car bomb,0,0,0,0
بَشِع , ugly,0,0,0,0
تَعطيل , hindering,0,0,0,0
مُحتَوَيات , content ,0,0,0,0
إبّان , time,0,0,0,0
إبّانَ , during ,0,0,0,0
عَفَرَ، يَعفَرُ، العَفَر , to pardon,0,0,0,0
زالَ، يَزولُ، الزَّوْل , to disappear,0,0,0,0
أينَما , wherever ,0,0,0,0
إجماع , consensus ,0,0,0,0
بِالإجماع , unanimously,0,0,0,0
تَنَفُّس , breathing,0,0,0,0
هَدْم , demolition,0,0,0,0
قَفْص , cage,0,0,0,0
جَسَّدَ , to embody,0,0,0,0
خِزانة , treasury,0,0,0,0
خِزانة كُتُب , bookcase ,0,0,0,0
شَبَح , ghost,0,0,0,0
يَقظة , wakefulness,0,0,0,0
حَرِج , delicate,0,0,0,0
باطِن , inner,0,0,0,0
رُخصة، رُخَص , license,0,0,0,0
عالِق , pending,0,0,0,0
جَسَديّ , corporeal,0,0,0,0
اِشتَدَّ , to intensify,0,0,0,0
مَعنَويّ , moral,0,0,0,0
مُزمِن , enduring,0,0,0,0
غازٍ/الغازي، غُزاة , invading,0,0,0,0
فِطْر , fitr (end of the Ramadan fast),0,0,0,0
عَيْد الفِطْر , Eid al-Fitr (festival of the breaking of the Ramandan fast) ,0,0,0,0
فارِسيّ، فُرْس , Persian,0,0,0,0
عَلَن , (the) open,0,0,0,0
في العَلَن/عَلَناً , openly,0,0,0,0
اِنطَوى , to contain,0,0,0,0
اِنطَوى على نَفسِهِ , to isolate oneself,0,0,0,0
اِنقِسام , fragmentation,0,0,0,0
كَنْز، كُنوز , treasure ,0,0,0,0
مُعادٍ/المُعادي , (adj) hostile,0,0,0,0
مُتعَب , tired,0,0,0,0
راعى , to heed,0,0,0,0
جُزْئيّ , partial,0,0,0,0
جُزئيّاً , partially,0,0,0,0
خَليط , mixture,0,0,0,0
جانٍ/الجاني، جُناة , delinquent,0,0,0,0
فَقيه، فُقَهاء , faqih (exper in Islamic jurisprudence),0,0,0,0
مُتَضَرِّر , damaged,0,0,0,0
ثَمين , costly,0,0,0,0
اِنتِقاليّ , transitional,0,0,0,0
بَشَرة , skin,0,0,0,0
مُضاعَفة , doubling,0,0,0,0
مُضاعَفات , complications,0,0,0,0
طُلّابيّ , student-related,0,0,0,0
فَاضٍ/الفاضي , empty,0,0,0,0
بَنزين , gas,0,0,0,0
اِعتَزَمَ , to be determined,0,0,0,0
زَهرة , flower,0,0,0,0
قَمْع , oppression,0,0,0,0
عَصريّ , contemporary,0,0,0,0
عُشْب , (coll) grass,0,0,0,0
عُشبة، أعشاب , herb,0,0,0,0
جُرأة , boldness,0,0,0,0
عَصير , juice,0,0,0,0
أكثَرَ , to do من sth frequently,0,0,0,0
وَحي , inspiration,0,0,0,0
حَزْم , determination,0,0,0,0
إنتاجيّ , production-related,0,0,0,0
إساءة , insult,0,0,0,0
سَهُلَ، يَسهُلُ، السُّهولة , to be easy,0,0,0,0
ريف , country,0,0,0,0
وَضعيّة , situation,0,0,0,0
طاغية , tyrant,0,0,0,0
سَرْد , enumeration,0,0,0,0
تِلفاز , television ,0,0,0,0
اِنتَصَرَ , to be victorious,0,0,0,0
تَفادٍ/التَّفادي , avoidance,0,0,0,0
مُستَوْطَنة ات , settlement,0,0,0,0
عَقَلَ، يَعقِلُ، العَقْل , to be reasonable,0,0,0,0
تَرسيخ , consolidating,0,0,0,0
تَأليف , authoring,0,0,0,0
خَشَبيّ , wooden,0,0,0,0
رَكَضَ، يَركُضُ، الرَّكْض , to run,0,0,0,0
أمَد , period,0,0,0,0
مُخّ , brain,0,0,0,0
إيصال , sending,0,0,0,0
أطلَسيّ , Atlantic,0,0,0,0
مُتَشَدِّد , extremist,0,0,0,0
نُفاية ات , waste,0,0,0,0
لَعَنَ، يَلعَنُ، اللَّعْن , to curse,0,0,0,0
الله يَلعَنْ على , God damn sb ,0,0,0,0
مُحتاج , needy (person),0,0,0,0
تَأَكَّدَ , to ascertain من sth,0,0,0,0
صَليب , cross,0,0,0,0
ثَمرة , fruit,0,0,0,0
عَزْل , removal,0,0,0,0
مُستَقِرّ , settled,0,0,0,0
سُرور , happiness,0,0,0,0
رَدّة , echo,0,0,0,0
رَدّة فِعْل , reaction,0,0,0,0
رَمْزيّ , symbolic,0,0,0,0
أُمّيّة , illiteracy ,0,0,0,0
وَصْل , link,0,0,0,0
وَصْفة , description,0,0,0,0
شَرِس , vicious,0,0,0,0
عَريس , bridegroom,0,0,0,0
نُصرة , help,0,0,0,0
غَسيل , washing,0,0,0,0
عَصَفَ، يَعصِفُ، العَصْف , to be stormy,0,0,0,0
مُدَمِّر , destructive,0,0,0,0
نَشيد , anthem,0,0,0,0
عَمَّن , from/about who/m,0,0,0,0
شَلَل , paralysis,0,0,0,0
شَلَل الأطفال , polio,0,0,0,0
شاحِنة ات , truck,0,0,0,0
مَزعُوم , so-called,0,0,0,0
عَبوة ات , package,0,0,0,0
عَبوة ناسِفة , explosive device ,0,0,0,0
أمَّنَ , to secure,0,0,0,0
شُرفة , balcony ,0,0,0,0
نَفْع , benefit,0,0,0,0
قُصور , shortcoming,0,0,0,0
إحداث , effectuation,0,0,0,0
مُنتَظِم , regular,0,0,0,0
نَبَعَ، يَنبَعُ، النَّبْع , to emerge,0,0,0,0
مُقاتِل , combatant,0,0,0,0
راوٍ/الرّاوي , narrator,0,0,0,0
رَقَبة , neck ,0,0,0,0
في رَقَبتِهِ , his responsibility ,0,0,0,0
عُصفور، عَصافير , bird,0,0,0,0
اِحتَفَلَ , to celebrate ب (anniversary,0,0,0,0
قَوِيَ، يَقوى، القُوّة , to be strong (enough),0,0,0,0
مُعتَدِل , moderate (weather,0,0,0,0
تَمديد , lengthening,0,0,0,0
اِنتِحار , suicide ,0,0,0,0
خَصْم , adversary ,0,0,0,0
تَقصير , deficiency,0,0,0,0
فَرَج , relief,0,0,0,0
إعجاب , admiration,0,0,0,0
إبعاد , removal,0,0,0,0
سَدَّ، يَسِدُّ، السَّداد , to close,0,0,0,0
حَلَّقَ , to fly,0,0,0,0
مُرتاح , relaxed,0,0,0,0
أبسَط , simpler/est,0,0,0,0
نَقيب , leader,0,0,0,0
يورانيوم , uranium ,0,0,0,0
نَسَب , lineage,0,0,0,0
سامِع , listening,0,0,0,0
تَداعٍ/التَّداعي ات , breakdown,0,0,0,0
تَداعيات , reflections,0,0,0,0
خَيْرة ات , good deed,0,0,0,0
خَيْرات , resources,0,0,0,0
حُفرة، حُفَر , pit,0,0,0,0
اِستَأْهَلَ , to deserve,0,0,0,0
مُقَدِّم , person presenting or submitting,0,0,0,0
تَواجَدَ , to exist,0,0,0,0
نَسمة , smile ,0,0,0,0
إسراع , hurrying,0,0,0,0
لَفْظ , uttering,0,0,0,0
ألفاظ , word,0,0,0,0
خَبيث , malicious,0,0,0,0
جَمرة جَبيثة , anthrax ,0,0,0,0
طابِق , floor,0,0,0,0
وُجوب , necessity,0,0,0,0
خَبَّرَ , to tell sb sth or عن about sth or أنّ that ,0,0,0,0
اِنتِقام , revenge,0,0,0,0
جامِع , comprehensive,0,0,0,0
خالِد , immortal,0,0,0,0
صَحابة , Sahaba (companions of the Prophet),0,0,0,0
تَصاعُد , rise,0,0,0,0
لَوْم , blame,0,0,0,0
مَنزَِليّ , (adj) domestic,0,0,0,0
صُحبة , friendship,0,0,0,0
بِصُحبة , accompanied by ,0,0,0,0
اِفتَقَرَ , to lack,0,0,0,0
دَفتَر , notebook,0,0,0,0
تَعبِئة , (mil) mobilization,0,0,0,0
مِظَلّة , umbrella ,0,0,0,0
مُطَّلِع , well-informed (على about sth),0,0,0,0
لِمَ , why ,0,0,0,0
مُراد , object,0,0,0,0
رَصَدَ، يَرصُدُ، الرَّصْد , object,0,0,0,0
جالية , expatriate community,0,0,0,0
اِختَرَقَ , to exceed,0,0,0,0
ألغى , to cancel,0,0,0,0
مَثيل , equal,0,0,0,0
لا مَثيل لَهُ , beyond comparison ,0,0,0,0
وِجدان , feeling,0,0,0,0
مُرتَقَب , expected,0,0,0,0
أكرَمَ , to honor,0,0,0,0
مُستَهدَف , targeted,0,0,0,0
صَحراويّ , desert,0,0,0,0
اِندَرَجَ , to be inserted,0,0,0,0
لِباس , clothes,0,0,0,0
أضاعَ , to lose sth,0,0,0,0
حَراك , movement,0,0,0,0
أنزَلَ , to bring or send down,0,0,0,0
جامِد , frozen,0,0,0,0
بَهجة , splendor,0,0,0,0
ذابَ، يَذوبُ، الذَّوْب , to dissolve,0,0,0,0
ساحِليّ , coastal,0,0,0,0
ضَجيج , noise,0,0,0,0
مَوْضوعيّة , objectivity ,0,0,0,0
نِتاج , result,0,0,0,0
مُزارِع , farmer ,0,0,0,0
مَرَضيّ , pathological,0,0,0,0
حَنيف , orthodox ,0,0,0,0
الدّين الحَنيف , Islam ,0,0,0,0
سارَعَ , to hurry,0,0,0,0
خِلافة , succession,0,0,0,0
ناسِف , explosive,0,0,0,0
بُلوغ , reaching,0,0,0,0
تَرَكَّزَ , to be centered,0,0,0,0
حلا، يَحلو، الحَلاوة , to be sweet,0,0,0,0
يَحلو لَهُ أنْ , to enjoy doing sth,0,0,0,0
كَما يَحلو لَهُ , as he pleases,0,0,0,0
تَوافَقَ , to agree,0,0,0,0
اِستَضافَ , to host,0,0,0,0
مَصرَع , death,0,0,0,0
مُتَظاهِر , demonstrator,0,0,0,0
مَفعول , impact,0,0,0,0
ساري المَفعول , valid (permit) ,0,0,0,0
خَياليّ , imaginary,0,0,0,0
كَمّ , amount,0,0,0,0
تَشكيليّ , visual,0,0,0,0
اِزدياد , growth,0,0,0,0
اِستِعانة , seeking help ب from sb,0,0,0,0
مُحَلِّل , analyst ,0,0,0,0
مُنصَرِم , gone by,0,0,0,0
عِندئذٍ , then,0,0,0,0
صِنْف، أصناف , type,0,0,0,0
اِستَبعَدَ , to rule out (regard as unlikely) sth,0,0,0,0
أضحى , to become,0,0,0,0
حِبْر , embellishment,0,0,0,0
اِستِشاريّ , advisory,0,0,0,0
جَليل , venerable,0,0,0,0
هاتِ , bring,0,0,0,0
تَبرير , justification,0,0,0,0
جِذريّ , radical,0,0,0,0
تَوالى , to follow in succession,0,0,0,0
خُضار , (coll) vegetables,0,0,0,0
حَرَّمَ , to outlaw,0,0,0,0
مُحاوِل , attempting,0,0,0,0
جَمَل، جِمال , camel,0,0,0,0
مُؤَلَّف , composed (من of),0,0,0,0
أُلوف مُؤَلَّفة , thousands and thousands ,0,0,0,0
مَعروض , on display,0,0,0,0
ذَرّة , atom,0,0,0,0
جَمْر , embers ,0,0,0,0
تَسَلَّلَ , to infiltrate إلى sth,0,0,0,0
مُرضٍ/المُرضي , satisfactory,0,0,0,0
مُصَلٍّ/المُصَلّي , praying,0,0,0,0
هاجَمَ , to attack,0,0,0,0
زبون، زَبائِن , custom,0,0,0,0
مُقَرَّب , close,0,0,0,0
طائِفيّة , sectarianism,0,0,0,0
طُمَأْنينة , calm,0,0,0,0
تَهريب , smuggling (goods or persons) ,0,0,0,0
إتْمام , completion,0,0,0,0
صَحوة , awakening,0,0,0,0
وِقائيّ , protective,0,0,0,0
خَطَرَ، يَخطِرُ. الخَطْر , to occur ل to sb,0,0,0,0
دائِر , taking place,0,0,0,0
وَيْل , woe,0,0,0,0
يا وَيْلي , woe is me!,0,0,0,0
أجدى , to be useful,0,0,0,0
يُجدي نَفْعاً , it’s useful,0,0,0,0
عَتمة , dark,0,0,0,0
شَقَّ، يَشُقُّ، الشَّقّ , to split,0,0,0,0
شَقَّ طَريقه , to make one’s way (إلى towards),0,0,0,0
مَعمَل، مَعامِل , laboratory,0,0,0,0
دِبموماسيّة , diplomacy ,0,0,0,0
دُهْن، دُهون , oil,0,0,0,0
فيتامين ات , vitamin,0,0,0,0
اِختِراق , breaking (barrier),0,0,0,0
فَخامة , excellence,0,0,0,0
حَيِّز , sphere,0,0,0,0
رَبْع، رُبوع , housing,0,0,0,0
مالِك , proprietor,0,0,0,0
زَكاة , zakat (almsgiving in Islam),0,0,0,0
مُصادَرة , confiscation,0,0,0,0
مَظلوم , oppressed,0,0,0,0
طَيَّبَ , to make pleasant,0,0,0,0
طَيَّبَ خاطِرَهُ , to appease sb ,0,0,0,0
خِتاميّ , concluding,0,0,0,0
هادِف , purposeful,0,0,0,0
ريفيّ , rural,0,0,0,0
اِحتِواء , containing,0,0,0,0
إسكان , housing,0,0,0,0
أرُزّ , rice ,0,0,0,0
مُقاوِم , antagonist,0,0,0,0
نَزَفَ، يَنزِفُ، النَّزْف , to bleed,0,0,0,0
غَمرة , inundation,0,0,0,0
غِمار , heat,0,0,0,0
قَبضة , grip,0,0,0,0
أقدَم , older/est,0,0,0,0
نَخيل , date palms ,0,0,0,0
مُعَوِّق ات , obstacle,0,0,0,0
عامَلَ , to treat,0,0,0,0
تَركيبة , structure,0,0,0,0
حُنون , affectionate,0,0,0,0
مَذهَبيّ , doctrinal,0,0,0,0
لَوَّحَ , to wave ب with (hand) إلى at sb,0,0,0,0
مُفرَد , (adj) individual,0,0,0,0
بِمُفرَدِهِ , alone,0,0,0,0
رُوَيْداً , slowly,0,0,0,0
قاتَلَ , to fight (sb) ,0,0,0,0
ميزة , characteristic,0,0,0,0
بَحريّة , navy,0,0,0,0
نَزْعة , inclination,0,0,0,0
رَأَسَ، يَرأَسُ، الرَّأْس , to head,0,0,0,0
نَدىً , dew,0,0,0,0
طَرَأَ، يَطرَأُ، الطَّرء , to happen (unexpectedly) على to sb,0,0,0,0
خُلاصة , gist,0,0,0,0
خُلاصة القَوْل , in brief,0,0,0,0
مَعرِفيّ , knowledge-related,0,0,0,0
شَيْخة , matron,0,0,0,0
يا شَيْخة , my dear lady,0,0,0,0
حَراريّ , thermal,0,0,0,0
الاِحتِباس الحَراريّ , greenhouse effect,0,0,0,0
لُعبة، لُعَب , game,0,0,0,0
مُتَغَيِّر , changing,0,0,0,0
مُتَغَيِّرات , variables ,0,0,0,0
قُطر، أقطار , region,0,0,0,0
أقطار , countries ,0,0,0,0
مُلتَزِم , committed (ب to),0,0,0,0
طالِب , requesting,0,0,0,0
كَليب ات , (film,0,0,0,0
زُحمة , (traffic) congestion,0,0,0,0
فِداء , sacrifice,0,0,0,0
اِجتِياح , strike,0,0,0,0
حَيَويّة , vigor,0,0,0,0
بِرّ , charity,0,0,0,0
حَامِل , pregnant ,0,0,0,0
إنسانيّة , humanity,0,0,0,0
اِقتِحام , incursion,0,0,0,0
تَلا، يَتلو، التَّلاوة , to follow,0,0,0,0
مِئَويّ , one-hundred,0,0,0,0
نَوَّهَ , to point out,0,0,0,0
رِوائيّ , novelist,0,0,0,0
اِنعِكاس ات , repercussion,0,0,0,0
على حِدةٍ , separately,0,0,0,0
دَوّامة , spiral,0,0,0,0
إهمال , neglect,0,0,0,0
فائِت , past,0,0,0,0
رَصيف , sidewalk,0,0,0,0
ضَبيّة، ضَبايا , young girl,0,0,0,0
هِبة , gift,0,0,0,0
مَعدود , limited in number,0,0,0,0
رَكْب , procession,0,0,0,0
تَقارُب , mutual affinity,0,0,0,0
رافِد , tributary,0,0,0,0
الرَّافِدان , Tigris and Euphrates ,0,0,0,0
بِلاد الرّافِدَيْن , Mesopotamia ,0,0,0,0
طَوَّلَ , to lengthen,0,0,0,0
هُوّة , abyss,0,0,0,0
مُشاوَرة ات , consultation,0,0,0,0
مُطمَئِن , calm,0,0,0,0
نَظَريّ , theoretical,0,0,0,0
تَدَفَّقَ , to flow,0,0,0,0
أبعَدَ , to remove,0,0,0,0
حَكَم، حُكّام , (sports) referee ,0,0,0,0
تَضَخُّم , (econ) inflation,0,0,0,0
رَشيد , rational,0,0,0,0
جَبان , coward,0,0,0,0
تَقاعُد , retirement ,0,0,0,0
مَوْطِن، مُواطِن , home country,0,0,0,0
عَجَلة , wheel,0,0,0,0
ضَئِيل , small,0,0,0,0
مُروريّ , traffic-related ,0,0,0,0
فَسيح , wide,0,0,0,0
مَرئيّ , visual,0,0,0,0
مُرونة , flexibility ,0,0,0,0
رَافَقَ , to accompany,0,0,0,0
عُمرانيّ , (adj) building,0,0,0,0
شُبهة ات , suspicion,0,0,0,0
سِحريّ , magical,0,0,0,0
تَعَدُّد , pluralism,0,0,0,0
عِرقيّ , ethnic,0,0,0,0
إكمال , completion,0,0,0,0
ذِمّة , protection,0,0,0,0
تَواضُع , modesty,0,0,0,0
مَبعوث , envoy,0,0,0,0
مَشرِق , (noun) East,0,0,0,0
رَحمَن , merciful (God),0,0,0,0
دُكتوراه , doctorate ,0,0,0,0
تَنشيط , stimulation,0,0,0,0
قَصَّرَ , to shorten,0,0,0,0
زِمام , reins ,0,0,0,0
طَبَّق , dish,0,0,0,0
اِستَغرَبَ , to be surprised (من at),0,0,0,0
كَسْر , breaking,0,0,0,0
اللاتي , (fem,0,0,0,0
حَلوى , pastry,0,0,0,0
حَدَّ , to limit,0,0,0,0
مُتَسائِل , asking oneself,0,0,0,0
مَولِد , birthday,0,0,0,0
آسِف , sorry,0,0,0,0
حَرْق , burning,0,0,0,0
ناجِم , arising,0,0,0,0
عائِق، عَوائِق , obstacle,0,0,0,0
رامي , aimed (إلى at),0,0,0,0
قُبّة , dome,0,0,0,0
حُزمة، حُزَم , package,0,0,0,0
رَقَصَ، يَرقُصُ، الرَّقْص , to dance ,0,0,0,0
اِرتِداء , wearing,0,0,0,0
تَزويد , providing,0,0,0,0
أُسَريّ , (adj) family,0,0,0,0
ذُهول , numbness,0,0,0,0
إلَهيّ , divine,0,0,0,0
مُراسِل , correspondent,0,0,0,0
تَجَمَّعَ , to gather together,0,0,0,0
عِنَب , (coll) grapes,0,0,0,0
غَزير , abundant,0,0,0,0
اِجتاحَ , to strike,0,0,0,0
ماجِستير , master’s degree,0,0,0,0
سَبَحَ، يَسبَحُ، السِّباحة , to swim,0,0,0,0
فَوات , expiration,0,0,0,0
تَخَيَّلَ , to imagine,0,0,0,0
تَخَيَّلْ , just imagine! fancy that!,0,0,0,0
خانة , compartment,0,0,0,0
مُحَمَّل , loaded,0,0,0,0
جَرُؤَ، يَجرُؤُ، الجُرْاة , to dare على to do sth ,0,0,0,0
عَشِقَ، يَعشَقُ، العِشْق , to love,0,0,0,0
حَطَّ، يَحُطُّ، الحَطّ , to descend,0,0,0,0
فِنجان , cup,0,0,0,0
ثانَويّة , secondary school,0,0,0,0
شُبّاك , window ,0,0,0,0
اِكتَسَبَ , to earn,0,0,0,0
مَخلوق ات , created,0,0,0,0
سُدّ , dam,0,0,0,0
مَناعة , resistance,0,0,0,0
عَقّار، عَقاقير , drug,0,0,0,0
غَضِبَ، يَغضَبُ، الغَضَب , to become angry,0,0,0,0
مَيْل , inclination,0,0,0,0
تَجاهُل , disregard,0,0,0,0
اِستِجواب , interrogation,0,0,0,0
تَعاقُد , contract,0,0,0,0
فاسِد , spoiled,0,0,0,0
تَأَثُّر , being influenced,0,0,0,0
عَلّامة , eminent scholar,0,0,0,0
أفلَحَ , to succeed,0,0,0,0
مَوْكِب , parade,0,0,0,0
بُنّيّ , brown,0,0,0,0
خَشَب , wood ,0,0,0,0
طَرَّقَ , to knock on (door),0,0,0,0
تَرَدُّد , repetition,0,0,0,0
مُنَشِّق , coordinator ,0,0,0,0
مُنكَر , reprehensible,0,0,0,0
النَّهي عن المَنكُر , the prevention of vice ,0,0,0,0
نَسيم , breeze,0,0,0,0
شَمّ النَسيم , Egyptian spring festival,0,0,0,0
تَغَلُّب , surmounting,0,0,0,0
تَوَجَّبَ , to be necessary على for sb أنْ to do sth,0,0,0,0
غَيْب , (noun) (what is) invisible,0,0,0,0
فاعِليّة , effectiveness,0,0,0,0
مَحْض , (invariable) pure,0,0,0,0
سَعَة , volume,0,0,0,0
رَجعة , return,0,0,0,0
خَصخَصة , privatization ,0,0,0,0
حاسوب , computer ,0,0,0,0
تَخَرُّج , graduation,0,0,0,0
كريم , cream (food,0,0,0,0
لا مَحالة , without fail,0,0,0,0
ميل , mile ,0,0,0,0
سَبْق , precedence,0,0,0,0
مَدعوم , supported,0,0,0,0
أماميّ , (adj) front,0,0,0,0
ضَحكة , laugh,0,0,0,0
عاقَبَ , to punish sb ب (with a sentence) على for (a crime),0,0,0,0
مُساهِم , shareholder,0,0,0,0
اِنهارَ , to collapse,0,0,0,0
اِختِطاف , abduction,0,0,0,0
تَأَخُّر , delay,0,0,0,0
حافِز، حَوافِز , incentive,0,0,0,0
قِبلة , qiblah (direction faced in prayer,0,0,0,0
رَهْن , mortgage,0,0,0,0
رَهْنَ , subject/liable to,0,0,0,0
تَمرين، تَمارين , exercise,0,0,0,0
إغاثة , aid,0,0,0,0
زَوال , ending,0,0,0,0
زَوالاً , at noon,0,0,0,0
تَوْبة , repentance,0,0,0,0
حَلاوة , sweetness,0,0,0,0
حيلة، حِيَل , trick,0,0,0,0
جَوهَريّ , fundamental,0,0,0,0
حُدوديّ , (adj) frontier,0,0,0,0
نُطْق , pronunciation,0,0,0,0
حَمام , (coll) dove,0,0,0,0
حَسَنة ات , good deed,0,0,0,0
المُشار إلَيْهِ/ها , the aforementioned ,0,0,0,0
اِستِهداف , targeting,0,0,0,0
روميّ، روم , Byzantine ,0,0,0,0
الروم الكاثوليك , Roman Catholics ,0,0,0,0
خِضَمّ , (fig) sea,0,0,0,0
في خِضَمّ , in the middle of,0,0,0,0
كَنَّ، يَكُنُّ، الكَنّ , to conceal,0,0,0,0
أضاءَ , to illuminate,0,0,0,0
ناشِئ , growing,0,0,0,0
النّاشِئة , the youth,0,0,0,0
غُموض , vagueness,0,0,0,0
مَعجِزة , miracle ,0,0,0,0
تَجميع , gathering,0,0,0,0
حاسِب , calculator ,0,0,0,0
طابَ، يَطيبُ، الطّيب , to be good or pleasant,0,0,0,0
مُبين , plain,0,0,0,0
تَعايُش , coexistence,0,0,0,0
صَوْم , fasting,0,0,0,0
رَوَّجَ , to promote,0,0,0,0
نِفاق , hypocrisy ,0,0,0,0
شَمْل , inclusion,0,0,0,0
مُواكَبة , accompanying,0,0,0,0
قاع , bottom,0,0,0,0
اِستِبدال , substitution,0,0,0,0
غَلَقَ، يَغلِقُ، الغَلْق , to lock or bolt shut,0,0,0,0
خَلفيّ , (adj) back,0,0,0,0
مُرَتَّب , organized,0,0,0,0
حَيَوانيّ , animal,0,0,0,0
نُصْب , monument,0,0,0,0
نُصبَ , in front of ,0,0,0,0
مُعضِلة , dilemma,0,0,0,0
بَلاغ , report,0,0,0,0
بَلاغ كاذِب , false statement ,0,0,0,0
بُندُقيّة , rifle,0,0,0,0
جَبّار , mighty,0,0,0,0
اِقتِتال , fighting (each other),0,0,0,0
تِلقائيّ , automatic,0,0,0,0
تِلقائيّاً , automatically,0,0,0,0
اِحتِياطيّ , reserves (economic,0,0,0,0
اِستِسلام , surrender,0,0,0,0
ثارَ، يَثورُ، الثَّورة , to revolt,0,0,0,0
وَتيرة , way,0,0,0,0
اِندِماج , integration,0,0,0,0
قابَلَ , to meet,0,0,0,0
بُرهة , moment,0,0,0,0
ضياء , light,0,0,0,0
نَدَم , remorse,0,0,0,0
راغِب , (person) wanting,0,0,0,0
اِندِلاع , breaking out,0,0,0,0
نَعيم , comfort,0,0,0,0
مُستَجِدّ , new,0,0,0,0
مُستَجِدّات , recent events or incidents,0,0,0,0
تَشويه , distortion ,0,0,0,0
اِمتِياز , distinction,0,0,0,0
بَدَنيّ , bodily,0,0,0,0
مُصَوِّر , photographer,0,0,0,0
قُبلة , kiss ,0,0,0,0
مَحفِل، مَحافِل , gathering,0,0,0,0
مَحافِل , circles,0,0,0,0
ضاحِك , laughing ,0,0,0,0
تارِك , leaving (behind),0,0,0,0
اِشتَمَلَ , to include,0,0,0,0
ساكِن , quiet,0,0,0,0
