Foreign,English,seen,correct,wrong,known
豫yù,"relaxed, comfortable, at ease",0,0,0,0
胃wèi,stomach,0,0,0,0
舌shé,tongue,0,0,0,0
剥bō,peel,0,0,0,0
傲ào,"proud, haughty, overbearing",0,0,0,0
拾shí,"pick up, collect, tidy up",0,0,0,0
窝wō,nest,0,0,0,0
睁zhēng,open eyes,0,0,0,0
携xié,"lead by hand, take with",0,0,0,0
陵líng,"hill, mound",0,0,0,0
哼hēng,hum,0,0,0,0
棉mián,cotton,0,0,0,0
晴qíng,"clear weather, fine weather",0,0,0,0
铃líng,bell,0,0,0,0
填tián,"fill in, fill up",0,0,0,0
饲sì,raise animals,0,0,0,0
渴kě,"thirsty, parched",0,0,0,0
吻wěn,kiss,0,0,0,0
扮bàn,dress up,0,0,0,0
逆nì,"disobey, rebel",0,0,0,0
脆cuì,crisp,0,0,0,0
喘chuǎn,"pant, gasp, breathe heavily",0,0,0,0
罩zhào,basket for catching fish,0,0,0,0
卜bo,fortune telling,0,0,0,0
炉lú,"fireplace, stove, oven, furnace",0,0,0,0
柴chái,"firewood, faggots, fuel",0,0,0,0
愉yú,"pleasant, delightful",0,0,0,0
绳shéng,"rope, string, cord",0,0,0,0
胎tāi,"unborn child, embryo, fetus",0,0,0,0
蓄xù,"store, save, hoard, gather",0,0,0,0
眠mián,"close eyes, sleep",0,0,0,0
竭jié,put forth great effort,0,0,0,0
喂wèi,interjection to call attention,0,0,0,0
傻shǎ,"foolish, silly, stupid",0,0,0,0
慕mù,"long for, desire",0,0,0,0
浑hún,"muddy, turbid",0,0,0,0
奸jiān,"crafty, villainous, false",0,0,0,0
扇shàn,fan,0,0,0,0
柜guì,"cabinet, cupboard",0,0,0,0
悦yuè,"pleased, contented, gratified",0,0,0,0
拦lán,"obstruct, impede, bar, hinder",0,0,0,0
诞dàn,"bear children, give birth",0,0,0,0
饱bǎo,,0,0,0,0
乾gān,dry,0,0,0,0
泡pào,"bubbles, suds",0,0,0,0
贼zéi,"thief, traitor",0,0,0,0
亭tíng,pavilion,0,0,0,0
夕xī,"evening, night, dusk",0,0,0,0
爹diē,"father, daddy",0,0,0,0
酬chóu,toast,0,0,0,0
儒rú,Confucian scholar,0,0,0,0
姻yīn,relatives by marriage,0,0,0,0
卵luǎn,egg,0,0,0,0
氛fēn,"gas, vapor, air",0,0,0,0
泄xiè,leak,0,0,0,0
杆gān,pole,0,0,0,0
挨āi,"near, close by, next to, towards, against",0,0,0,0
僧sēng,"Buddhist priest, monk",0,0,0,0
蜜mì,honey,0,0,0,0
吟yín,"sing, hum",0,0,0,0
猩xīng,species of orangutan,0,0,0,0
遂suì,"comply with, follow along",0,0,0,0
狭xiá,"narrow, limited",0,0,0,0
肖xiào,"look like, resemble, be like",0,0,0,0
甜tián,"sweet, sweetness",0,0,0,0
霞xiá,rosy clouds,0,0,0,0
驳bó,"varicolored, variegated",0,0,0,0
裕yù,"abundant, rich, plentiful",0,0,0,0
顽wán,"obstinate, stubborn",0,0,0,0
於yú,"in, at, on",0,0,0,0
摘zhāi,"pluck, pick",0,0,0,0
矮ǎi,"short, dwarf",0,0,0,0
秒miǎo,beard of grain or corn,0,0,0,0
卿qīng,"noble, high officer",0,0,0,0
畜chù,"livestock, domestic animals",0,0,0,0
咽yàn,throat,0,0,0,0
披pī,wear,0,0,0,0
辅fǔ,cheek bone,0,0,0,0
勾gōu,"hook, join, connect",0,0,0,0
盆pén,"basin, tub, pot, bowl",0,0,0,0
疆jiāng,"boundary, border, frontier",0,0,0,0
赌dǔ,"bet, gamble, wager",0,0,0,0
塑sù,"model in clay, sculpt",0,0,0,0
畏wèi,"fear, dread, awe, reverence",0,0,0,0
吵chǎo,"argue, dispute",0,0,0,0
囊náng,"bag, purse, sack",0,0,0,0
嗯ń,final particle,0,0,0,0
泊pō,anchor vessel,0,0,0,0
肺fèi,lungs,0,0,0,0
骤zhòu,procedure,0,0,0,0
缠chán,"wrap, wind around",0,0,0,0
冈gāng,ridge or crest of hill,0,0,0,0
羞xiū,"disgrace, shame",0,0,0,0
瞪dèng,stare at,0,0,0,0
吊diào,"condole, mourn, pity",0,0,0,0
贾jiǎ,surname,0,0,0,0
漏lòu,"leak, drip",0,0,0,0
斑bān,"mottled, striped, freckle",0,0,0,0
涛tāo,large waves,0,0,0,0
悠yōu,"long, far, remote, distant",0,0,0,0
鹿lù,deer,0,0,0,0
俘fú,prisoner of war,0,0,0,0
锡xī,"tin, stannum",0,0,0,0
卑bēi,"humble, low, inferior",0,0,0,0
葬zàng,"bury, inter",0,0,0,0
铭míng,"inscribe, engrave",0,0,0,0
滩tān,"bank, a sandbar, shoal",0,0,0,0
嫁jià,"to marry, give a daughter in marriage",0,0,0,0
催cuī,"press, urge",0,0,0,0
璇xuán,beautiful jade,0,0,0,0
翅chì,wings,0,0,0,0
盒hé,small box or case,0,0,0,0
蛮mán,barbarians,0,0,0,0
矣yǐ,particle of completed action,0,0,0,0
潘pān,surname,0,0,0,0
歧qí,fork of road,0,0,0,0
赐cì,"give, bestow favors",0,0,0,0
鲍bào,abalone,0,0,0,0
锅guō,"cooking-pot, saucepan",0,0,0,0
廊láng,"corridor, porch, veranda",0,0,0,0
拆chāi,"to break up, split apart, rip open",0,0,0,0
灌guàn,pour,0,0,0,0
勉miǎn,"endeavor, make effort",0,0,0,0
盲máng,blind,0,0,0,0
宰zǎi,to slaughter,0,0,0,0
佐zuǒ,"assist, aid, second",0,0,0,0
啥shà,what?,0,0,0,0
胀zhàng,"swell, inflate, expand",0,0,0,0
扯chě,"rip up, tear down",0,0,0,0
禧xǐ,happiness,0,0,0,0
辽liáo,"distant, far",0,0,0,0
抹mǒ,"smear, apply, wipe off, erase",0,0,0,0
筒tǒng,thick piece of bamboo,0,0,0,0
棋qí,chess,0,0,0,0
裤kù,"trousers, pants",0,0,0,0
唉āi,"alas, exclamation of surprise or pain",0,0,0,0
朴pǔ,"simple, unadorned",0,0,0,0
咐fù,"instruct, order",0,0,0,0
孕yùn,"be pregnant, pregnancy",0,0,0,0
誓shì,"swear, pledge",0,0,0,0
喉hóu,"throat, gullet, larynx",0,0,0,0
妄wàng,"absurd, foolish, reckless",0,0,0,0
拘jū,"restrain, seize, detain",0,0,0,0
链liàn,"chain, wire, cable",0,0,0,0
驰chí,go quickly or swiftly,0,0,0,0
栏lán,"railing, balustrade",0,0,0,0
逝shì,pass away,0,0,0,0
窃qiè,"secretly, stealthily",0,0,0,0
艳yàn,"beautiful, sexy, voluptuous",0,0,0,0
臭chòu,"smell, stink, emit foul odor",0,0,0,0
纤xiān,"fine, delicate",0,0,0,0
玑jī,pearl that is not quite round,0,0,0,0
棵kē,numerary adjunct for trees,0,0,0,0
趁chèn,"take advantage of, avail oneself",0,0,0,0
匠jiàng,"craftsman, artisan",0,0,0,0
盈yíng,fill,0,0,0,0
翁wēng,old man,0,0,0,0
愁chóu,anxiety,0,0,0,0
瞬shùn,"wink, blink",0,0,0,0
婴yīng,"baby, infant",0,0,0,0
孝xiào,"filial piety, obedience",0,0,0,0
颈jǐng,"neck, throat",0,0,0,0
倘tǎng,"if, supposing, in event of",0,0,0,0
浙zhè,Zhejiang province,0,0,0,0
谅liàng,"excuse, forgive",0,0,0,0
蔽bì,"cover, hide, conceal",0,0,0,0
畅chàng,"smoothly, freely, unrestrained",0,0,0,0
赠zèng,give present,0,0,0,0
妮nī,"maid, servant girl",0,0,0,0
莎shā,"kind of sedge grass, used anciently for raincoats",0,0,0,0
尉wèi,"officer, military rank",0,0,0,0
冻dòng,freeze,0,0,0,0
跪guì,kneel,0,0,0,0
闯chuǎng,"rush in, burst in, charge in",0,0,0,0
葡pú,grapes,0,0,0,0
後hòu,"behind, rear, after",0,0,0,0
厨chú,kitchen,0,0,0,0
鸭yā,duck,0,0,0,0
颠diān,"top, peak, summit",0,0,0,0
遮zhē,"cover, shield, protect",0,0,0,0
谊yì,friendship,0,0,0,0
圳zhèn,"furrow in field, small drainage ditch",0,0,0,0
吁xū,,0,0,0,0
仑lún,"logical reasons, logical order",0,0,0,0
辟pì,"law, rule",0,0,0,0
瘤liú,"tumor, lump, goiter",0,0,0,0
嫂sǎo,,0,0,0,0
陀tuó,"steep bank, rough terrain",0,0,0,0
框kuāng,frame,0,0,0,0
谭tán,surname,0,0,0,0
亨hēng,"smoothly, progressing, no trouble",0,0,0,0
钦qīn,"respect, admire",0,0,0,0
庸yōng,"usual, common, ordinary, mediocre",0,0,0,0
歉qiàn,"deficient, lacking, insufficient",0,0,0,0
芝zhī,,0,0,0,0
吼hǒu,"roar, shout",0,0,0,0
甫fǔ,begin,0,0,0,0
衫shān,shirt,0,0,0,0
摊tān,"spread out, open",0,0,0,0
宴yàn,"to entertain, feast",0,0,0,0
嘱zhǔ,"order, tell, instruct, leave word",0,0,0,0
衷zhōng,,0,0,0,0
娇jiāo,seductive and loveable,0,0,0,0
陕shǎn,mountain pass,0,0,0,0
矩jǔ,,0,0,0,0
浦pǔ,"bank of river, shore",0,0,0,0
讶yà,"express surprise, be surprised",0,0,0,0
耸sǒng,urge on,0,0,0,0
裸luǒ,"bare, nude",0,0,0,0
碧bì,jade,0,0,0,0
摧cuī,"destroy, break, injure",0,0,0,0
薪xīn,"fuel, firewood",0,0,0,0
淋lín,"drip, soak, drench",0,0,0,0
耻chǐ,"shame, humiliation",0,0,0,0
胶jiāo,"glue, gum, resin, rubber",0,0,0,0
屠tú,"butcher, slaughter, massacre",0,0,0,0
鹅é,goose,0,0,0,0
饥jī,"hunger, starving",0,0,0,0
盼pàn,"look, gaze",0,0,0,0
脖bó,neck,0,0,0,0
虹hóng,rainbow,0,0,0,0
翠cuì,color green,0,0,0,0
崩bēng,"rupture, split apart, collapse",0,0,0,0
账zhàng,accounts,0,0,0,0
萍píng,duckweed,0,0,0,0
逢féng,"come upon, happen meet",0,0,0,0
赚zhuàn,"make money, earn",0,0,0,0
撑chēng,"prop up, support",0,0,0,0
翔xiáng,"soar, glide, hover",0,0,0,0
倡chàng,"guide, leader",0,0,0,0
绵mián,cotton wad,0,0,0,0
猴hóu,"monkey, ape",0,0,0,0
枯kū,"dried out, withered, decayed",0,0,0,0
巫wū,"wizard, sorcerer, witch, shaman",0,0,0,0
昭zhāo,"bright, luminous",0,0,0,0
怔zhēng,a disease resembling neurosis,0,0,0,0
渊yuān,"surge up, bubble up, gush forth",0,0,0,0
凑còu,"piece together, assemble",0,0,0,0
溪xī,"mountain stream, creek",0,0,0,0
蠢chǔn,wriggle,0,0,0,0
禅chán,,0,0,0,0
阐chǎn,"explain, clarify, elucidate",0,0,0,0
旺wàng,prosper,0,0,0,0
寓yù,residence,0,0,0,0
藤téng,"rattan, cane",0,0,0,0
匪fěi,"bandits, robbers, gangsters",0,0,0,0
伞sǎn,"umbrella, parasol, parachute",0,0,0,0
碑bēi,stone tablet,0,0,0,0
挪nuó,"move, shift on one side",0,0,0,0
琼qióng,jade,0,0,0,0
脂zhī,"fat, grease, lard",0,0,0,0
谎huǎng,lie,0,0,0,0
慨kǎi,"sigh, regret",0,0,0,0
菩pú,"herb, aromatic plant",0,0,0,0
萄táo,grapes,0,0,0,0
狮shī,lion,0,0,0,0
掘jué,"dig, excavate",0,0,0,0
抄chāo,"copy, confiscate, seize",0,0,0,0
岭lǐng,"mountain ridge, mountain peak",0,0,0,0
晕yūn,halo in sky,0,0,0,0
逮dǎi,"seize, catch",0,0,0,0
砍kǎn,"hack, chop, cut, fell",0,0,0,0
掏tāo,take out,0,0,0,0
狄dí,tribe from northern china,0,0,0,0
晰xī,"clear, evident",0,0,0,0
罕hǎn,"rare, scarce",0,0,0,0
挽wǎn,pull,0,0,0,0
脾pí,"spleen, pancreas",0,0,0,0
舟zhōu,"boat, ship",0,0,0,0
痴chī,"foolish, stupid, dumb, silly",0,0,0,0
蔡cài,surname,0,0,0,0
剪jiǎn,scissors,0,0,0,0
脊jí,"spine, backbone",0,0,0,0
弓gōng,bow,0,0,0,0
懒lǎn,"lazy, languid, listless",0,0,0,0
叉chā,crotch,0,0,0,0
拐guǎi,"kidnap, abduct",0,0,0,0
喃nán,"keep talking, chattering",0,0,0,0
僚liáo,"companion, colleague",0,0,0,0
捐juān,contribute,0,0,0,0
姊zǐ,elder sister,0,0,0,0
骚sāo,"harass, bother, annoy, disturb",0,0,0,0
拓tà,expand,0,0,0,0
歪wāi,slant,0,0,0,0
粘zhān,"viscous, mucous",0,0,0,0
柄bǐng,"handle, lever, knob",0,0,0,0
坑kēng,"pit, hole",0,0,0,0
陌mò,foot path between rice fields,0,0,0,0
窄zhǎi,"narrow, tight",0,0,0,0
湘xiāng,Hunan province,0,0,0,0
兆zhào,omen,0,0,0,0
崖yá,"cliff, precipice",0,0,0,0
骄jiāo,spirited horse,0,0,0,0
刹shā,"temple, shrine, monastary",0,0,0,0
鞭biān,whip,0,0,0,0
芒máng,Miscanthus sinensis,0,0,0,0
筋jīn,muscles,0,0,0,0
聘pìn,"engage, employ",0,0,0,0
钩gōu,"hook, barb",0,0,0,0
棍gùn,"stick, cudgel",0,0,0,0
嚷rǎng,"shout, brawl, make uproar, cry",0,0,0,0
腺xiàn,gland,0,0,0,0
弦xián,string,0,0,0,0
焰yàn,"flame, blaze",0,0,0,0
耍shuǎ,"frolic, play, amuse, play with",0,0,0,0
俯fǔ,"bow down, face down, look down",0,0,0,0
厘lí,thousandth part of tael,0,0,0,0
愣lèng,be in a daze,0,0,0,0
厦shà,"big building, mansion",0,0,0,0
恳kěn,"sincere, earnest, cordial",0,0,0,0
饶ráo,"bountiful, abundant, plentiful",0,0,0,0
钉dīng,"nail, spike",0,0,0,0
寡guǎ,widowed,0,0,0,0
憾hàn,"to regret, remorse",0,0,0,0
摔shuāi,"fall ground, stumble, trip",0,0,0,0
叠dié,pile,0,0,0,0
惹rě,"irritate, vex, offend, incite",0,0,0,0
喻yù,"metaphor, analogy",0,0,0,0
谱pǔ,"list, table",0,0,0,0
愧kuì,"ashamed, conscience-stricken",0,0,0,0
煌huáng,"bright, shining, luminous",0,0,0,0
徽huī,"a badge, insignia",0,0,0,0
溶róng,"to melt, dissolve",0,0,0,0
坠zhuì,"fall down, drop, sink, go to ruin",0,0,0,0
煞shā,malignant deity,0,0,0,0
巾jīn,kerchief,0,0,0,0
滥làn,"flood, overflow",0,0,0,0
洒sǎ,sprinkle,0,0,0,0
堵dǔ,wall,0,0,0,0
瓷cí,"crockery, porcelain, chinaware",0,0,0,0
咒zhòu,"curse, damn, incantation",0,0,0,0
姨yí,,0,0,0,0
棒bàng,"stick, club, truncheon",0,0,0,0
郡jùn,administrative division,0,0,0,0
浴yù,"bathe, wash",0,0,0,0
媚mèi,"charming, attractive",0,0,0,0
稣sū,"revive, to rise again",0,0,0,0
淮huái,river in Anhui province,0,0,0,0
哎āi,interjection of surprise,0,0,0,0
屁pì,break wind,0,0,0,0
漆qī,"varnish, lacquer, paint",0,0,0,0
淫yín,"obscene, licentious, lewd",0,0,0,0
巢cháo,"nest, living quarter in tree",0,0,0,0
吩fēn,"order, command, instruct",0,0,0,0
撰zhuàn,"compose, write, compile",0,0,0,0
啸xiào,"roar, howl, scream",0,0,0,0
滞zhì,"block up, obstruct",0,0,0,0
玫méi,rose,0,0,0,0
硕shuò,"great, eminent",0,0,0,0
钓diào,fish,0,0,0,0
蝶dié,butterfly,0,0,0,0
膝xī,knee,0,0,0,0
姚yáo,"handsome, elegant",0,0,0,0
茂mào,"thick, lush, dense",0,0,0,0
躯qū,body,0,0,0,0
吏lì,"government official, magistrate",0,0,0,0
猿yuán,ape,0,0,0,0
寨zhài,"stockade, stronghold, outpost",0,0,0,0
恕shù,"forgive, excuse, show mercy",0,0,0,0
渠qú,"ditch, canal, channel, gutter",0,0,0,0
戚qī,relative,0,0,0,0
辰chén,early morning,0,0,0,0
舶bó,"large, ocean-going vessel",0,0,0,0
颁bān,"confer, bestow",0,0,0,0
惶huáng,"fearful, afraid, anxious, nervous",0,0,0,0
狐hú,species of fox,0,0,0,0
讽fěng,"recite, incant",0,0,0,0
笨bèn,"foolish, stupid, dull",0,0,0,0
袍páo,"long gown, robe, cloak",0,0,0,0
嘲cháo,"ridicule, deride, scorn, jeer at",0,0,0,0
啡fēi,morphine,0,0,0,0
泼pō,"pour, splash, water, sprinkle",0,0,0,0
衔xián,bit,0,0,0,0
倦juàn,"be tired of, weary",0,0,0,0
涵hán,"soak, wet",0,0,0,0
雀què,sparrow,0,0,0,0
旬xún,ten-day period,0,0,0,0
僵jiāng,"stiff and motionless, stock still",0,0,0,0
撕sī,"rip, tear",0,0,0,0
肢zhī,human limbs,0,0,0,0
垄lǒng,"grave, mound",0,0,0,0
夷yí,ancient barbarian tribes,0,0,0,0
逸yì,"flee, escape, break loose",0,0,0,0
茅máo,"reeds, rushes, grass",0,0,0,0
侨qiáo,"sojourn, lodge",0,0,0,0
舆yú,"cart, palanquin, sedan chair",0,0,0,0
窑yáo,kiln,0,0,0,0
涅niè,blacken,0,0,0,0
蒲pú,type of rush,0,0,0,0
谦qiān,"humble, modest",0,0,0,0
杭háng,cross stream,0,0,0,0
噢ō,moan,0,0,0,0
弊bì,"evil, wrong, bad",0,0,0,0
勋xūn,meritorious deed,0,0,0,0
刮guā,"shave, pare off, scrape",0,0,0,0
郊jiāo,suburbs,0,0,0,0
凄qī,"bitter cold, miserable, dreary",0,0,0,0
捧pěng,hold up in two hands,0,0,0,0
浸jìn,"soak, immerse, dip, percolate",0,0,0,0
砖zhuān,"tile, brick",0,0,0,0
鼎dǐng,"large, three-legged bronze caldron",0,0,0,0
篮lán,basket,0,0,0,0
蒸zhēng,steam,0,0,0,0
饼bǐng,"rice-cakes, biscuits",0,0,0,0
亩mǔ,Chinese land measure,0,0,0,0
肾shèn,kidneys,0,0,0,0
陡dǒu,"steep, sloping",0,0,0,0
爪zhǎo,"claw, nail, talon",0,0,0,0
兔tù,"rabbit, hare",0,0,0,0
殷yīn,"many, great",0,0,0,0
贞zhēn,"virtuous, chaste, pure",0,0,0,0
荐jiàn,"repeat, reoccur",0,0,0,0
哑yǎ,"dumb, mute",0,0,0,0
炭tàn,charcoal,0,0,0,0
坟fén,"grave, mound",0,0,0,0
眨zhǎ,wink,0,0,0,0
搏bó,seize,0,0,0,0
咳hāi,cough,0,0,0,0
拢lǒng,"collect, bring together",0,0,0,0
舅jiù,,0,0,0,0
昧mèi,"obscure, dark",0,0,0,0
擅shàn,monopolize,0,0,0,0
爽shuǎng,"happy, cheerful",0,0,0,0
咖kā,coffee,0,0,0,0
搁gē,"place, put, lay down",0,0,0,0
禄lù,"blessing, happiness, prosperity",0,0,0,0
雌cí,female,0,0,0,0
哨shào,"whistle, blow whistle",0,0,0,0
巩gǒng,bind,0,0,0,0
绢juàn,kind of thick stiff silk,0,0,0,0
螺luó,spiral shell,0,0,0,0
裹guǒ,"wrap, bind",0,0,0,0
昔xī,formerly,0,0,0,0
轩xuān,carriage,0,0,0,0
谬miù,"error, exaggeration",0,0,0,0
谍dié,an intelligence report,0,0,0,0
龟guī,turtle or tortoise,0,0,0,0
媳xí,daughter-in-law,0,0,0,0
姜jiāng,surname,0,0,0,0
瞎xiā,"blind, reckless",0,0,0,0
冤yuān,"grievance, injustice, wrong",0,0,0,0
鸦yā,crow,0,0,0,0
蓬péng,type of raspberry,0,0,0,0
巷xiàng,"alley, lane",0,0,0,0
琳lín,"beautiful jade, gem",0,0,0,0
栽zāi,"to cultivate, plant",0,0,0,0
沾zhān,"moisten, wet, soak",0,0,0,0
诈zhà,"cheat, defraud, swindle",0,0,0,0
斋zhāi,vegetarian diet,0,0,0,0
瞒mán,"deceive, lie",0,0,0,0
彪biāo,tiger,0,0,0,0
厄è,"adversity, difficulty, distress",0,0,0,0
咨zī,"inquire, consult, discuss",0,0,0,0
纺fǎng,"spin, reel, weave",0,0,0,0
罐guàn,"jar, jug, pitcher, pot",0,0,0,0
桶tǒng,"pail, bucket, tub",0,0,0,0
壤rǎng,"soil, loam, earth",0,0,0,0
糕gāo,"cakes, pastry",0,0,0,0
颂sòng,"laud, acclaim",0,0,0,0
膨péng,to swell,0,0,0,0
谐xié,"harmonize, agree",0,0,0,0
垒lěi,"rampart, military wall",0,0,0,0
咕gū,"mumble, mutter, murmur",0,0,0,0
隙xì,"crack, split, fissure",0,0,0,0
辣là,"peppery, pungent, hot",0,0,0,0
绑bǎng,"bind, tie, fasten",0,0,0,0
宠chǒng,"favorite, concubine",0,0,0,0
嘿hēi,"be silent, be quiet",0,0,0,0
兑duì,cash,0,0,0,0
霉méi,"mildew, mold",0,0,0,0
挫cuò,push down,0,0,0,0
稽jī,"examine, investigate",0,0,0,0
辐fú,spokes of wheel,0,0,0,0
乞qǐ,beg,0,0,0,0
纱shā,"gauze, thin silk",0,0,0,0
裙qún,"skirt, apron, petticoat",0,0,0,0
嘻xī,"mirthful, happy",0,0,0,0
哇wa,vomit,0,0,0,0
绣xiù,embroider,0,0,0,0
杖zhàng,"cane, walking stick",0,0,0,0
塘táng,pond,0,0,0,0
衍yǎn,"overflow, spill over, spread out",0,0,0,0
轴zhóu,"axle, axletree",0,0,0,0
攀pān,climb,0,0,0,0
膊bó,"shoulders, upper arms",0,0,0,0
譬pì,"metaphor, simile, example",0,0,0,0
斌bīn,"refined, having both appearance",0,0,0,0
祈qí,pray,0,0,0,0
踢tī,kick,0,0,0,0
肆sì,indulge,0,0,0,0
坎kǎn,"pit, hole",0,0,0,0
轿jiào,"sedan-chair, palanquin",0,0,0,0
棚péng,"tent, awning",0,0,0,0
泣qì,"cry, sob, weep",0,0,0,0
屡lǚ,"frequently, often, again and again",0,0,0,0
躁zào,"tense, excited, irritable",0,0,0,0
邱qiū,surname,0,0,0,0
凰huáng,female phoenix,0,0,0,0
溢yì,"overflow, brim over",0,0,0,0
椎chuí,"hammer, mallet",0,0,0,0
砸zá,"smash, crush, break",0,0,0,0
趟tàng,"time, occasion",0,0,0,0
帘lián,flag-sign of a tavern,0,0,0,0
帆fān,sail,0,0,0,0
栖qī,perch,0,0,0,0
窜cuàn,run away,0,0,0,0
丸wán,small round object,0,0,0,0
斩zhǎn,"cut, chop, sever",0,0,0,0
堤dī,dike,0,0,0,0
塌tā,"fall in ruins, collapse",0,0,0,0
贩fàn,"peddler, hawker, street merchant",0,0,0,0
厢xiāng,"side-room, wing",0,0,0,0
掀xiān,"lift, raise",0,0,0,0
喀kā,vomit,0,0,0,0
乖guāi,rebel,0,0,0,0
谜mí,"riddle, conundrum",0,0,0,0
捏niē,pick with fingers,0,0,0,0
阎yán,village gate,0,0,0,0
滨bīn,"beach, sea coast",0,0,0,0
虏lǔ,"to capture, imprison, seize",0,0,0,0
匙shi,spoon,0,0,0,0
芦lú,"rushes, reeds",0,0,0,0
苹píng,artemisia,0,0,0,0
卸xiè,lay down,0,0,0,0
沼zhǎo,"lake, fishpond, swamps",0,0,0,0
钥yào,key,0,0,0,0
株zhū,numerary adjunct for trees,0,0,0,0
祷dǎo,pray,0,0,0,0
剖pōu,"split in two, slice",0,0,0,0
熙xī,"bright, splendid, glorious",0,0,0,0
哗huā,rushing sound,0,0,0,0
劈pī,"cut apart, split, chop",0,0,0,0
怯qiè,"lacking in courage, afraid",0,0,0,0
棠táng,crab apple tree,0,0,0,0
胳gē,"armpit, arms",0,0,0,0
桩zhuāng,"stake, post",0,0,0,0
瑰guī,"extraordinary, fabulous",0,0,0,0
娱yú,"pleasure, enjoyment, amusement",0,0,0,0
娶qǔ,"marry, take wife",0,0,0,0
沫mò,"froth, foam, bubbles, suds",0,0,0,0
嗓sǎng,voice,0,0,0,0
蹲dūn,"squat, crouch",0,0,0,0
焚fén,burn,0,0,0,0
淘táo,wash in sieve,0,0,0,0
嫩nèn,"soft, tender, delicate",0,0,0,0
韵yùn,rhyme,0,0,0,0
衬chèn,underwear,0,0,0,0
匈xiōng,,0,0,0,0
钧jūn,unit of measure equivalent to thirty catties,0,0,0,0
竖shù,"perpendicular, vertical",0,0,0,0
峻jùn,"high, steep, towering",0,0,0,0
豹bào,"leopard, panther",0,0,0,0
捞lāo,scoop out of water,0,0,0,0
菊jú,chrysanthemum,0,0,0,0
鄙bǐ,mean,0,0,0,0
魄pò,vigor,0,0,0,0
兜dōu,pouch,0,0,0,0
哄hōng,coax,0,0,0,0
颖yǐng,rice tassel,0,0,0,0
镑bàng,pound sterling,0,0,0,0
屑xiè,"bits, scraps, crumbs, fragments",0,0,0,0
蚁yǐ,ants,0,0,0,0
壶hú,"jar, pot, jug, vase",0,0,0,0
怡yí,harmony,0,0,0,0
渗shèn,"soak through, infiltrate",0,0,0,0
秃tū,bald,0,0,0,0
迦jiā,character for transliteration,0,0,0,0
旱hàn,drought,0,0,0,0
哟yō,"ah, final particle",0,0,0,0
咸xián,together,0,0,0,0
焉yān,"thereupon, then",0,0,0,0
谴qiǎn,"reprimand, scold, abuse",0,0,0,0
宛wǎn,"seem, as if, crooked",0,0,0,0
稻dào,"rice growing in field, rice plant",0,0,0,0
铸zhù,"melt, cast",0,0,0,0
锻duàn,forge metal,0,0,0,0
伽jiā,,0,0,0,0
詹zhān,surname,0,0,0,0
毙bì,kill,0,0,0,0
恍huǎng,seemingly,0,0,0,0
贬biǎn,"decrease, lower",0,0,0,0
烛zhú,"candle, taper",0,0,0,0
骇hài,"terrify, frighten, scare",0,0,0,0
芯xīn,pith from rush (juncus effusus),0,0,0,0
汁zhī,"juice, liquor, fluid, sap, gravy, sauce",0,0,0,0
桓huán,variety of tree,0,0,0,0
坊fāng,,0,0,0,0
驴lǘ,"donkey, ass",0,0,0,0
朽xiǔ,"decayed, rotten",0,0,0,0
靖jìng,pacify,0,0,0,0
佣yōng,commission fee,0,0,0,0
汝rǔ,you,0,0,0,0
碌lù,"rough, uneven, rocky",0,0,0,0
迄qì,"extend, reach",0,0,0,0
冀jì,hope for,0,0,0,0
荆jīng,thorns,0,0,0,0
崔cuī,"high, lofty, towering",0,0,0,0
雁yàn,wild goose,0,0,0,0
绅shēn,girdle,0,0,0,0
珊shān,coral,0,0,0,0
榜bǎng,placard,0,0,0,0
诵sòng,"recite, chant, repeat",0,0,0,0
傍bàng,"by side of, beside, near, close",0,0,0,0
彦yàn,elegant,0,0,0,0
醇chún,"rich, good as wine",0,0,0,0
笛dí,bamboo flute,0,0,0,0
禽qín,"birds, fowl",0,0,0,0
勿wù,"must not, do not",0,0,0,0
娟juān,"beautiful, graceful",0,0,0,0
瞄miáo,take aim at,0,0,0,0
幢chuáng,carriage curtain,0,0,0,0
寇kòu,"bandits, thieves",0,0,0,0
睹dǔ,"look at, gaze at",0,0,0,0
贿huì,bribe,0,0,0,0
踩cǎi,step on,0,0,0,0
霆tíng,a sudden peal of thunder,0,0,0,0
呜wū,"sound of crying, sobbing",0,0,0,0
拱gǒng,fold hands on breast,0,0,0,0
妃fēi,"wife, spouse",0,0,0,0
蔑miè,"disdain, disregard",0,0,0,0
谕yù,"proclaim, instruct",0,0,0,0
缚fù,to tie,0,0,0,0
诡guǐ,"deceive, cheat, defraud",0,0,0,0
篷péng,"awning, covering",0,0,0,0
淹yān,drown,0,0,0,0
腕wàn,wrist,0,0,0,0
煮zhǔ,cook,0,0,0,0
倩qiàn,"beautiful, lovely",0,0,0,0
卒zú,soldier,0,0,0,0
勘kān,investigate,0,0,0,0
馨xīn,"fragrant, aromatic",0,0,0,0
逗dòu,"tempt, allure, arouse, stir",0,0,0,0
甸diān,suburbs of capital,0,0,0,0
贱jiàn,"mean, low",0,0,0,0
炒chǎo,"fry, saute, roast, boil, cook",0,0,0,0
灿càn,"vivid, illuminating",0,0,0,0
敞chǎng,"roomy, spacious, open, broad",0,0,0,0
蜡là,wax,0,0,0,0
囚qiú,"prisoner, convict",0,0,0,0
栗lì,"chestnut tree, chestnuts",0,0,0,0
